Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Monthly Debt,Months since last delinquent,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
f7e5ab7a-4cfe-4217-87b6-a9a8913b8e54,b77201c8-c7c9-417a-ac59-d5d588db3c64,Fully Paid,65208,Short Term,742,957277,10,Rent,11886.21,42,13,8,1,98154,212828,1,0
71b0257f-365a-4be5-bd05-e79df6784364,e7454491-5d6e-4fa6-a704-d8a8f877a1f4,Fully Paid,55154,Short Term,733,704900,0,Rent,12453.17,NA,9.9,7,0,83125,386518,0,0
cce29517-d8c3-4a57-890e-9224c39facd1,2c4aeb8f-870f-4812-88a4-63b0fc5ecea7,Fully Paid,134684,Short Term,695,930506,5,Rent,18455.27,8,11.9,18,0,303107,368280,0,0
3b4443c9-9e5f-4bce-9e9f-e01bf5959529,8fac9e01-3b3f-408a-b02a-b2eb035aa065,Fully Paid,52668,Long Term,701,636804,1,Rent,2409.2,NA,12.8,5,0,20064,138336,0,0
c709bbd7-fcfd-48c4-aa0c-4654058ea2f5,0f0f4b45-f6c1-4b82-8b43-d367a3d77573,Fully Paid,123640,Short Term,708,896211,10,Rent,2673.68,NA,10.6,15,0,68666,279972,0,0
e12fd606-19ca-4dad-8ca2-4fa8c73d1e42,be330e5d-9201-4576-978e-81533fbb9010,Fully Paid,85690,Short Term,743,493354,5,Rent,8921.64,NA,9.2,8,0,42104,226776,0,0
81698926-47e3-4851-8447-32a3c0751310,d3e9c379-e9c9-4f82-bb81-e815aefbb6c1,Fully Paid,61270,Short Term,699,793611,5,Rent,13954.36,NA,12.3,9,0,7239,139656,0,0
2370e1e1-62f6-4a85-a273-bca53f225d64,f34e0be1-2f4f-4f5f-a534-1ded84723a50,Fully Paid,429660,Long Term,625,972211,0,Rent,22603.73,75,14,16,0,227715,328746,0,0
0812913b-ca20-4cca-8001-a1b6d1ebcdca,55aa60ca-a227-4ef6-a292-83f8fe70dd15,Fully Paid,174548,Short Term,725,505761,4,Rent,7375.61,NA,14.5,5,0,78470,135212,0,0
1338afaa-8b08-461b-a65f-1f05332aeb9c,6637d453-fd95-4ece-a90a-05f2bbd51cc5,Fully Paid,214588,Short Term,716,648641,3,Own Home,8810.68,NA,6.2,7,0,125476,240174,0,0
81f12bae-f4ee-471b-9ae0-c6af138dceb4,59b6c7fb-611c-4fc4-8fe1-d84caf6a7ce4,Fully Paid,285208,Long Term,611,923210,3,Rent,12386.29,NA,13.2,18,0,319751,401984,0,0
6c9d0ae7-a0db-4aaa-bb34-a19ef1a4a6eb,6da41faa-45a7-42db-9a11-e97609d1f514,Fully Paid,168036,Short Term,722,715939,8,Home Mortgage,16168.05,48,14.9,16,0,132088,338360,0,0
d1031e17-d9c6-4df5-82be-61678dd33935,c6b26c72-6bb7-4540-a4be-ed5bc2d3dcac,Fully Paid,259358,Long Term,681,839952,9,Rent,6306.67,NA,10.7,9,0,184946,274538,0,0
46667732-40e6-4d3c-9484-7fd44370f761,c446f28d-42a8-4b4b-94f5-ef8a1a0d5bd5,Charged Off,294382,Long Term,608,635607,8,Home Mortgage,14142.08,NA,11.9,7,0,64752,151470,0,0
feecf1e3-b411-4dc3-8c64-4ee7f333347e,e0ad68f0-e2c1-4a46-b2c0-ad2ca0794a73,Fully Paid,68926,Short Term,686,825664,6,Rent,22086.36,19,8.8,10,0,146414,262416,0,0
7cc3a0f2-2263-4a26-bce8-fbdc446c713e,bc524b84-77fc-4fde-a8b3-7e9295037f82,Fully Paid,106964,Short Term,726,522576,4,Own Home,4877.3,30,13.1,9,0,103341,179388,0,0
49f3417d-295a-4f62-a8d0-111e15773e2a,9d4b7872-052a-4d3f-9d0d-56c3ea00021b,Fully Paid,54604,Short Term,745,830072,4,Home Mortgage,8992.51,46,8.5,4,0,37411,56782,0,0
1344d2ff-12e8-4dfc-a826-6e7f38707f81,0215fb6b-0af7-4d60-abb0-9e179d324864,Fully Paid,134332,Short Term,713,831383,5,Own Home,15311.34,NA,8.6,5,0,116736,143352,0,0
b34cb431-cbf2-4a54-97f6-77dcd832edde,6828e411-8fd6-4230-a482-60415eaf91fb,Fully Paid,150788,Short Term,705,409260,5,Rent,12891.88,NA,8.5,9,0,60021,182864,0,0
3e4dbec4-195a-4363-b82e-c75922c6f32c,005390ef-cc78-4e1d-a732-903fb0d44471,Fully Paid,217888,Short Term,695,409944,0,Rent,6695.6,NA,7,7,0,267140,402226,0,0
e16486ce-34c8-4f5f-8558-c5912756caac,12a3178b-30fb-415a-acd4-003d202db623,Fully Paid,242770,Short Term,736,823707,8,Rent,3034.11,NA,10.5,5,0,20463,151866,0,0
db661229-aa18-43bc-a447-425adf19df85,61427588-190b-4c69-9cc1-e15442dfc0ec,Fully Paid,232540,Short Term,729,613643,0,Rent,13295.63,NA,9.2,8,0,48735,344124,0,0
f2ca5aac-8a65-427a-a3d2-8894a91e948f,3342a1ee-2bf4-43f5-b167-2cb8a8335b4c,Fully Paid,71962,Short Term,726,582597,0,Rent,6991.24,62,9.2,11,0,56981,318714,0,0
ed08dbe7-dcf5-44fa-b6b8-ab2529809cdb,2a9968bb-8bff-4caa-b01e-1e05bee51e32,Fully Paid,128722,Short Term,743,481745,4,Rent,10157.02,NA,6.6,7,0,105374,326238,0,0
6cc0f978-469c-41c7-8fa8-ab04ba28c8f0,a7000aed-9413-41c6-9192-94ae26d6451c,Charged Off,214676,Short Term,739,741608,2,Home Mortgage,6427.32,28,12.8,11,0,250952,474826,0,0
f4030559-9af8-4a48-a0b8-2d157f0bb289,65f7f672-438e-40dc-af36-66dbb7f204c5,Fully Paid,238964,Short Term,739,607316,5,Rent,7591.45,NA,9.2,12,0,270104,426096,0,0
2f0a71cc-bc38-4bf3-9e99-b99d3772d82c,38de272a-3ec3-4ccb-a9bf-d19c89fc2f42,Charged Off,150392,Short Term,707,556605,5,Rent,3673.65,4,9.7,11,0,114589,219296,0,0
0767fff8-ab12-4ef4-afbe-3d37a6769aaa,04f76442-46de-4195-b45e-6d247fa8e297,Charged Off,220550,Long Term,723,574465,0,Own Home,5026.64,17,6.5,10,0,214225,469788,0,0
fafe6ae0-92d7-4aad-bbd2-31820628ebeb,19e72cec-6bbe-4a1e-833b-e8887c15c73d,Charged Off,219934,Long Term,700,472492,7,Rent,6311.61,NA,12.1,7,0,21128,129448,0,0
1f9517ab-44b9-4fab-b7b1-85c8253a838f,c7e833de-eb07-4b8c-86bb-c9d61ec15130,Fully Paid,174636,Short Term,718,490200,2,Rent,13643.9,NA,8,12,0,147630,211816,0,0
1ae8e650-85d0-4d49-9777-137b6cdac460,78e6edc6-0330-44b7-ab93-4bd8a2881c11,Charged Off,139612,Short Term,733,414447,7,Rent,8323.33,15,11,6,1,99180,174548,0,0
b4bde54e-cfcc-44a6-835d-670702d6eeed,6d6ba39b-967b-49ee-85d0-889280aefee6,Fully Paid,143176,Short Term,713,741551,5,Home Mortgage,12977,36,12.6,7,0,137826,176704,0,0
29b2e51a-c5d4-4963-b9d7-e6e8d8318a8c,de82f585-dd06-49a7-9e54-fb2c3f61de51,Charged Off,78518,Short Term,726,348707,0,Rent,1356.98,22,13.6,3,0,46379,62810,0,0
697ddca6-c1dc-4f63-b305-b7a25e7b1c96,9393e071-b71c-48c4-97b5-803db738024b,Fully Paid,535920,Long Term,698,931988,6,Rent,22057.1,NA,13.5,9,0,117591,207570,0,0
762e00e6-8907-476d-ae9a-6debeaf87fd6,aeffab52-0b94-44b5-a8d7-f095a17b4595,Fully Paid,167090,Short Term,745,849072,5,Home Mortgage,14646.53,NA,15,9,0,184908,489962,0,0
1f5c7921-7d28-45ba-bc06-36d78b8ff45b,44f9c9b7-c8c9-4729-bb0d-9dc5d51b1f1c,Charged Off,91828,Short Term,741,573306,2,Rent,10988.46,12,8.8,13,0,79648,282898,0,0
cc7c2d1a-282f-43f6-acee-81751d89bd33,a365952e-6f17-4196-a2fb-a68fe93ddd72,Fully Paid,289872,Short Term,674,837558,3,Own Home,6902.89,NA,8.6,7,0,226404,364078,0,0
ba67875f-6186-4083-8170-bb32c14aa453,e8fffec5-4eb0-4630-a5fa-2d25494255a4,Fully Paid,157102,Short Term,670,891651,4,Home Mortgage,21399.7,NA,13.2,14,0,89376,148060,0,0
4e929c07-e04f-43b4-b788-c6b7f5381b59,5dbfca48-4759-4266-8530-0183364675bd,Charged Off,219890,Long Term,686,683658,0,Rent,16692.64,NA,9.7,14,0,80978,98912,0,0
eccfae62-2bc4-48d4-8489-f535f7ccc6be,913d2fbe-5e41-4739-901c-732bf0fddcb1,Charged Off,65406,Short Term,737,734407,2,Rent,9718.69,NA,11.4,6,0,24472,85118,0,0
31164729-cd8a-414d-9faa-f7a89cdb9015,c38d5bb8-8c57-4a7a-b74c-60b743cdffe5,Charged Off,278498,Short Term,732,574959,3,Rent,5030.82,NA,8,8,0,40261,195074,0,0
0eaa2b4d-3561-454e-b86b-ffe1458f2c9b,aae563c7-8e6f-42b9-b6c1-8aa60db96faa,Fully Paid,435952,Long Term,664,941241,3,Rent,26511.65,NA,12.4,8,0,375117,498080,0,0
2fd93968-fd95-4c34-b0f8-44886a7df9f2,73f79026-85f9-4f93-9d3b-68b344baa7ae,Fully Paid,301070,Long Term,685,771856,2,Home Mortgage,18395.8,61,13.5,8,0,88198,203456,0,0
cf7fc92d-d530-475c-9027-059471196d9c,3870791f-820e-4638-8986-71442ad693f8,Fully Paid,208626,Short Term,727,475456,7,Home Mortgage,7884.43,NA,13.9,6,1,30096,201410,1,0
53b01ddc-9f77-46f3-890d-3b9c1e4eafdd,4c901976-b5ff-4d1b-b51d-3078d17e2d8d,Fully Paid,296384,Short Term,718,907478,5,Home Mortgage,16107.82,NA,14,13,0,164616,348458,0,0
18db7d76-23b7-42f4-ad69-f00bc942a98f,fa59248b-10ec-499c-91cd-2e6d88bde51f,Fully Paid,209396,Short Term,726,759544,10,Own Home,16140.31,46,14.5,16,0,296647,487212,0,0
7f1facc6-730e-47fc-9415-0a2539ff1a39,9fa3278e-0580-46f6-b611-4176d74c0850,Fully Paid,247588,Short Term,751,583167,2,Home Mortgage,4611.87,NA,12.3,6,0,112157,308484,0,0
b1bc9cb3-cde4-4bf5-a808-8dbaaf6a0d34,ae62855b-3dc4-4c40-b560-8bb19d911e9c,Charged Off,328746,Short Term,723,946390,0,Rent,8438.66,5,10.8,7,0,93480,125268,0,0
9465a8dd-fc6d-4d63-83a0-1725c816e490,0b31a028-e87d-4c3a-868c-0c98f6047d57,Fully Paid,308880,Long Term,668,744876,1,Rent,13966.52,33,15,5,0,282891,420486,0,0
7c9da93c-c72a-4f15-908b-714f13b27e6f,617da2a0-0f70-41b8-814a-4b701c202bcd,Fully Paid,334466,Long Term,715,885799,7,Rent,24433.24,27,5.8,11,1,198151,421740,0,1
03269d95-de98-43cd-9926-0582b23ed086,17326f50-fcae-4ca6-90a1-1965d94ff5f1,Fully Paid,301224,Long Term,636,868015,7,Rent,20253.81,NA,13.7,13,0,306774,461912,0,0
b25ed40b-b14a-4960-8904-43bc4cc75834,4cb5a832-3b02-458c-89e0-85c280a1eec5,Charged Off,26092,Short Term,677,356820,0,Rent,9752.89,NA,9.8,5,0,160702,297704,0,0
853645ee-e763-4d37-99b0-cb130af90ae0,cc1f3bec-4f9d-4b71-9b0f-740f4ff06536,Fully Paid,176704,Long Term,677,549385,6,Rent,3355.78,NA,9.5,4,0,100662,143550,0,0
59c89875-8234-4760-9d9c-826ec6d655cd,fef178cd-a74d-4ab2-bfe0-62d7e4a908f7,Charged Off,266024,Short Term,696,804137,9,Rent,17892.3,NA,14.9,7,0,24776,84128,0,0
2e28323e-686f-4016-9133-909e316b5421,2c104532-6cbb-4b5f-9345-b1095c6ac487,Fully Paid,158312,Short Term,724,664677,4,Rent,15730.48,4,9.4,17,0,110124,279026,0,0
353d44ba-2100-49e1-9e36-9dd1a4218694,ed562c4a-c3cb-43f8-8615-05b7be37d95f,Charged Off,130570,Short Term,744,592040,2,Home Mortgage,11298.16,53,10.3,15,2,77615,237138,1,1
4161e2f1-0634-40ae-85d8-c5f723c676fa,3c6733d0-1fac-4b11-8348-6a151dd30b8d,Charged Off,396066,Short Term,702,770621,3,Rent,17917,64,8.9,6,0,252795,315062,0,0
bc7c0ed7-a431-41a6-938c-8069513e79e8,c0afae1f-687a-4153-99df-155badcc4284,Fully Paid,197516,Short Term,668,501980,10,Home Mortgage,9286.44,28,15,14,0,86355,187264,0,0
6804aef1-4f93-4a2d-9aa2-12ca8e07d9e7,b02f8c73-6e4e-4c60-9781-f3437f1aa3de,Fully Paid,129360,Short Term,697,402192,0,Rent,1900.38,82,8.5,3,0,73492,107866,0,0
bcfea3bd-38db-428a-b3bc-4d2a7d529181,888c182d-7ad0-41fe-be48-48aee23991ef,Fully Paid,128876,Short Term,738,370994,3,Rent,2504.2,NA,11,6,0,71630,165242,0,0
dbe94430-4988-416f-9231-37623d537666,1e63eca8-d0f5-4af5-a7a0-48ba33ab0fd1,Charged Off,392876,Short Term,731,885951,3,Home Mortgage,16906.77,22,8.5,11,0,289218,451924,0,0
24455729-c34c-4896-9b97-309ee1bbef54,d9f4a58a-dbf9-420d-b741-39822ff323be,Fully Paid,263340,Long Term,721,890777,4,Own Home,15811.04,NA,12,15,1,185991,377168,0,1
8a73cb1e-51b3-4f24-8ca3-dd3e86775173,c49802c1-a311-494a-b362-2b1129bba316,Fully Paid,344850,Long Term,686,670111,10,Home Mortgage,9325.77,26,13.4,5,0,124431,155276,0,0
61b2d5db-4a9c-43b4-8d7a-ba91688756ad,a0145501-1d1a-4772-8d29-327b2cc94eba,Fully Paid,195470,Short Term,743,567302,2,Rent,6334.98,NA,11,9,0,167675,278938,0,0
2315718d-dd83-4cd2-b6e8-61009b7a846e,68c7bbca-920f-441f-82d1-1ec49bd2f08b,Fully Paid,177650,Short Term,717,632890,9,Own Home,17404.57,NA,14.2,9,0,78793,275616,0,0
a3aa911e-71ea-4d8a-b3b9-d80920b5584b,d7dc5289-ac2f-40b7-af75-79da2bfd4ac1,Fully Paid,61974,Short Term,715,477945,3,Rent,9041.15,3,5.7,4,0,207499,261162,0,0
c9d78e73-eb90-496c-b626-de3f0d3a128c,a7c65226-ed0e-475a-bcd5-4aacb9a31510,Fully Paid,112750,Short Term,683,876299,1,Rent,2256.63,NA,13.4,2,0,0,0,0,0
27a00d7d-b0ae-4d0c-80ee-c1113b4892f7,a871d118-bf9d-4189-b651-f4cebcd8d049,Fully Paid,325028,Long Term,702,711094,2,Home Mortgage,10903.53,9,11.6,21,0,210539,340010,0,0
91f7ac73-38bf-4eb5-ad75-fae83e931458,d98552fe-8c26-4165-9cec-50a92d574a9b,Fully Paid,139590,Short Term,745,848502,7,Home Mortgage,2036.42,NA,10.7,7,0,78508,228998,0,0
f1660316-2dd4-4168-9b2e-6487b7b4c6d3,ae9f2103-135a-4e38-be15-b03dfdaa8593,Charged Off,226182,Short Term,714,468445,6,Own Home,9681.26,79,12.5,6,0,144989,193182,0,0
ef06aa09-3ad6-4560-8cb5-7ff2c9415a30,b9e3ce4f-f94c-475e-8428-554e972d4e89,Charged Off,105996,Short Term,732,514900,10,Rent,9053.69,NA,14.4,14,0,257716,421498,0,0
322bca4e-1f0f-4f10-8bf4-00edfec0104d,e5513676-865d-4648-841f-2d54c3d414f4,Charged Off,219054,Short Term,655,378366,2,Rent,4508.89,NA,4.4,6,0,142405,389774,0,0
0b68bb29-424a-4eb0-8416-1b72705522d8,aaf6c737-ccca-4ac5-a0df-fa5bdcf23a07,Fully Paid,277618,Short Term,714,823992,8,Rent,576.84,NA,14.4,4,0,8151,143000,0,0
17bccd01-9753-44f0-956a-fe63d7ec0eb9,4b149550-1361-48f4-810a-359b444caa96,Fully Paid,106788,Short Term,735,962654,5,Home Mortgage,25109.45,NA,12.8,17,1,126578,166936,1,0
152c91f6-6ae1-412b-9ad9-f1048354f3fa,8fe97052-68c9-4619-8ffe-48d9eb3a4ef7,Fully Paid,125246,Short Term,726,714666,6,Rent,792.11,26,11.9,3,1,37278,198924,1,0
9e840dac-63d2-4842-a0cc-41566859e2c4,92aadc7c-bee8-438c-a359-1a095314543c,Charged Off,110286,Short Term,736,414941,9,Rent,6120.47,NA,13.8,13,0,143583,213972,0,0
e3fd57e5-dc22-4b32-a537-b1d0ba64ebcf,810cbd1e-77a0-459c-b9d7-7395bf175b96,Fully Paid,260040,Short Term,731,860890,1,Rent,13343.89,NA,12.6,19,0,168131,342144,0,0
21457f3b-1c5c-47a5-bb06-82715f3273ec,3ffd78e6-9f70-4149-9cf9-201c9ad97552,Fully Paid,301554,Long Term,690,999457,3,Rent,26985.51,27,8.9,15,0,226062,278168,0,0
d834b158-8150-4f95-8109-aa936738b6d8,801849a3-68d1-4038-9745-1deda1edda09,Fully Paid,132572,Short Term,719,750272,8,Rent,13692.54,NA,12,9,0,135166,240790,0,0
3ae0239d-6a1d-44e7-8eba-3428d8c9abb1,b07ab758-25b2-402e-b822-f73f23b503fa,Fully Paid,176550,Short Term,735,571767,3,Rent,4669.44,13,14.2,5,0,113088,329032,0,0
1804ae15-2a48-4be4-8fad-04999ff21ced,06f221c7-bf13-4874-a421-1110c8b0d084,Fully Paid,416680,Short Term,724,782743,0,Own Home,18329.11,NA,11,6,0,340670,453376,0,0
c7cd20cd-b974-44eb-bcaa-6a45dda25a26,0275d030-8b4a-414f-a0d8-a6e709ea8459,Fully Paid,32582,Short Term,709,225112,3,Rent,236.36,NA,9,5,0,3002,204424,0,0
21bddf6f-287a-4f6b-aec1-10f20e895a45,2b66e73f-f57f-4839-a38e-5a59ebfa9786,Fully Paid,85910,Short Term,718,760532,1,Rent,9696.84,80,12.1,9,0,281124,380248,0,0
99d89151-68d7-482c-a371-128a08c8dac6,85313436-aa74-48b2-8146-45881b575692,Fully Paid,56364,Short Term,747,447792,3,Rent,1362.11,18,8.2,6,0,29450,144518,0,0
852e4a67-0e61-46c6-844f-6e1ea8f2aaee,b5b4b18c-c647-42d1-add9-69662766fd90,Charged Off,313324,Short Term,741,845595,10,Home Mortgage,12754.32,17,13.2,9,0,144419,237204,0,0
4eda6979-0cfa-49b3-9ddd-4d3cfa9cb54c,328d15bf-44df-4fcf-80fb-03a524a28d21,Fully Paid,160952,Short Term,741,926725,2,Rent,8031.49,NA,13.6,10,0,97964,276628,0,0
2cb58e90-1118-440a-97ff-2a6861471378,e3ceb11c-a966-4dc0-ab63-f8bedeba10ca,Charged Off,312312,Long Term,688,880327,2,Rent,27509.91,40,9.7,7,0,37506,54142,0,0
0a598be5-a1fc-46b1-ada6-361be2c1cbb9,0882ae76-27f7-4348-8186-5e35dea6d9f6,Fully Paid,221100,Short Term,713,572850,4,Rent,16087.49,5,13.2,15,0,225549,340494,0,0
7aa9e062-a5b9-4aac-af2b-9e86eb172a19,5d6047ed-3535-4fbf-aefa-d24641413f39,Charged Off,332024,Short Term,739,789051,5,Rent,8416.43,16,12.6,4,0,247247,383240,0,0
753cad43-9039-41f1-8cc1-88fcbc6686ec,4bd0aeab-92bf-4e49-87dc-146a547e135d,Fully Paid,227700,Short Term,714,973750,10,Home Mortgage,10873.51,61,14.5,6,1,72238,134904,1,0
cb96e28f-f93a-447e-a139-1c8efc4a1cbc,0b132a00-2ed3-4f4b-af5b-269c799c2ddf,Fully Paid,356642,Short Term,717,866286,3,Rent,5739.33,11,11.3,10,0,120232,366388,0,0
cc34c09f-46e4-4260-b7c7-f51eacba641d,41f6af86-f49f-4ee3-924d-fa2af9944fbb,Fully Paid,199738,Short Term,674,481840,0,Own Home,8673.12,45,5.1,8,0,107863,218702,0,0
2c9f2358-6cfb-4822-85f3-2808a4a2e451,e45fb4e4-e77c-439c-8c43-edd126402d7c,Fully Paid,356158,Short Term,725,768968,4,Rent,13136.41,NA,8,8,0,65322,282238,0,0
49112c82-d7e4-4c13-8db9-8233fee440a0,872e1b2b-4575-4957-9049-e3d247090929,Fully Paid,231990,Short Term,734,927580,5,Rent,23266.83,45,11.9,18,0,133418,178178,0,0
0b54d735-1cc2-44e6-b7d5-fa4b38a7dabe,69553193-e007-4ddc-b432-68591b83ed61,Charged Off,146256,Short Term,729,722836,6,Rent,15300.13,37,15,10,0,119339,173184,0,0
29c1dbbc-e57d-412d-ae46-672766b0e557,e884144b-b6ec-4595-8fd8-38bbca44a50b,Fully Paid,71302,Short Term,718,654208,3,Rent,2327.88,NA,8,22,0,83543,403084,0,0
aa624cbf-50dd-4571-84a0-94a1ba1c2d10,70462a1a-58f1-4db8-b93f-f4bae2a698ed,Charged Off,265936,Long Term,718,796841,0,Rent,13745.55,5,13.8,6,0,101403,151888,0,0
9ddb3c15-abce-427a-be6f-e49768d68eda,137a962d-6b56-459b-b1c8-984daf45a550,Fully Paid,289256,Long Term,723,960830,10,Home Mortgage,16814.62,NA,12.8,7,0,124260,200398,0,0
cf3576fb-9730-42a3-935c-6181ae1ceabb,150b4a28-c40f-4cdc-ab04-98afa9fa7da0,Fully Paid,92378,Short Term,658,290966,10,Own Home,3952.19,76,10.3,6,0,91428,139084,0,0
ebe10bb8-12cb-428a-8b1a-f7a5b4057fe1,dc4df9fb-7f88-45ff-a5b1-6f6ae3a5b343,Charged Off,97086,Short Term,706,383306,6,Rent,6995.42,22,8.8,8,0,168948,217338,0,0
8051ffbc-e94e-43b0-99ca-23497f643c96,05d2bc31-e42e-4218-b7c6-ae0094658399,Fully Paid,312268,Short Term,725,743964,3,Rent,4761.4,NA,6.3,3,0,196479,312070,0,0
6f9e5ef8-4221-4fde-b045-968ada019892,1dd8f4de-5a81-48d3-9417-e99b956e6fbb,Charged Off,265892,Short Term,732,803738,1,Rent,13194.74,36,10.9,5,0,223269,299200,0,0
986acbf7-9cce-4ca0-a363-66fe79253d17,a6067fd3-dc51-4ded-8070-f76e3f8555f8,Fully Paid,356268,Long Term,706,669921,8,Rent,17641.31,NA,9.8,6,0,186903,372482,0,0
b609cf55-126d-488f-938d-419f1d259628,24414db1-3855-4197-96b9-477c36a7ae97,Fully Paid,32362,Short Term,737,905863,0,Rent,4355.56,45,11.9,6,0,72656,125026,0,0
69697418-9083-463c-ba80-c7a1605d12a5,b544ead3-99ab-47af-b751-64d3317c7588,Charged Off,244882,Long Term,705,721012,9,Rent,18265.84,3,13.9,12,1,61047,120208,1,0
a183084c-10e9-464f-ad5d-dd3bef9af916,a173fcb1-d41a-4f99-b351-bd97edc0afd9,Charged Off,276650,Short Term,706,617842,8,Own Home,15446.24,NA,11.1,15,2,163761,433928,0,2
8e3aed7d-2a95-4da7-a888-09c2296fb82b,ecfbbed7-908f-4d02-af3f-157f0fa64373,Fully Paid,80454,Short Term,706,366662,0,Rent,9533.44,70,10.2,6,0,86640,138578,0,0
b1c78bc1-e94f-438b-9efd-5c6661bc8f41,ec6542dd-8716-4ebc-9fe8-dcb672ae6fd9,Fully Paid,121506,Short Term,748,787075,3,Home Mortgage,18955.16,14,12.9,21,0,92568,380116,0,0
6004216f-55b3-46ee-a4af-89246d10e712,72b7c295-d983-4627-ac95-bad8941a90ad,Fully Paid,219978,Short Term,692,930905,1,Rent,14584.21,53,13.8,9,0,147763,224246,0,0
4d0b8fed-82e0-4214-a855-160239d073f4,97fa5f69-7d95-4ced-958c-9ce3171e5733,Fully Paid,246774,Short Term,719,813713,5,Rent,20139.62,NA,13.4,8,0,22154,143242,0,0
911fd5c8-5692-4ebb-86fb-ac627ee17089,1153f7b4-417a-4f7a-9d67-4439d2f54aa6,Fully Paid,401478,Long Term,720,772046,2,Home Mortgage,3133.1,10,11.9,5,0,63783,112442,0,0
3a0f4d8f-c6d0-4b02-9ed2-56030a9a493e,e39cd2bc-7e9e-4944-ab9e-44b6c4a4a305,Charged Off,319330,Long Term,668,670320,4,Own Home,7485.24,NA,10.2,16,0,209589,423522,0,0
af8cceb1-83d8-4244-93c7-2b0749d070f0,01cbee23-6f2a-406c-a10a-820ff60bc252,Fully Paid,129360,Short Term,712,642390,10,Home Mortgage,12580.28,2,14.2,12,1,68096,347336,1,0
65207e3c-20f1-4365-92dd-9a96d0a0f688,e73e436c-08c3-437f-8b1e-e7aad0b942fb,Fully Paid,262130,Long Term,723,698003,4,Rent,13204.05,NA,9.9,8,0,242820,399938,0,0
c6640bf6-22e6-4590-abb7-2f097ddba68f,6f88c1eb-3c91-47b3-b6c7-46176b2e7635,Fully Paid,148280,Short Term,744,640319,2,Rent,9337.93,12,12.5,9,0,186580,370546,0,0
74fa7561-31b3-4b69-8cf7-636e757802e6,3c4ebce9-45da-4fe8-9e8d-a3977f1d3806,Fully Paid,188584,Short Term,705,719682,9,Rent,14753.69,NA,12.6,8,0,83372,234872,0,0
5d76c394-a252-425b-aa2d-40706bda0b66,18aaf0e0-6a7a-4edc-9e1b-eb954d437536,Charged Off,87846,Short Term,686,464664,0,Rent,10880.92,76,10.5,5,0,84151,120736,0,0
71faacb0-119b-42ed-ac5f-9a2236838a6f,6119d36c-a279-4ba2-989f-8e1dd5886970,Fully Paid,215600,Short Term,741,713146,10,Rent,10756.66,26,15,7,0,80427,135740,0,0
68eab782-0eae-4647-8384-6a3a63c60ab2,2f421537-0fe7-4773-b0b2-7ef170ca260b,Charged Off,194810,Short Term,739,492176,2,Rent,4388.62,NA,12.5,11,0,216828,450736,0,0
b70fe0ba-2378-402f-9ada-e5989b0ce44b,52198b07-0433-4830-9001-71def8e71c4b,Charged Off,236962,Short Term,739,613966,3,Home Mortgage,11358.2,NA,14.5,15,0,142595,446226,0,0
dc9fdff0-f7c7-420e-9290-a9f0e790dc03,015630f5-561e-4767-b4dc-6107510f6d13,Fully Paid,347072,Short Term,701,674424,7,Rent,9048.56,NA,11.4,7,0,57361,236368,0,0
e4c6920a-34f5-4e8c-9921-40dcc17ddb16,19010832-307b-4939-8a5d-0ef03f512d67,Charged Off,225830,Short Term,746,565326,1,Rent,8102.93,NA,14.6,5,0,155249,307824,0,0
a6ecfe34-700c-4484-ac1b-39d4472b9831,317a7a45-566e-4454-aa73-fb6523355268,Fully Paid,236038,Short Term,714,593047,2,Rent,11317.35,NA,10.4,5,0,103379,150194,0,0
b24bb341-8e59-483b-98b3-8b4fb67f86fc,f21bb2f7-e49c-46b5-89e9-6d7e7df34a34,Fully Paid,27412,Short Term,724,599070,5,Home Mortgage,15276.38,33,14,10,0,143317,455884,0,0
e5799e01-4bd1-4789-90ef-b305a6e6f7e8,fb561846-ce62-4c35-9b54-85a51dac6332,Fully Paid,186010,Short Term,713,472492,10,Own Home,6181.65,NA,13.9,9,0,285798,397276,0,0
025d480a-4fbc-4d02-8503-7c92788350a3,1b868c2e-f028-4ce9-bc1b-b3ab26ba458c,Fully Paid,186736,Short Term,713,531259,10,Home Mortgage,10713.72,NA,8.9,9,0,123329,250536,0,0
5886b748-1d83-4194-b9a7-43125cb13a1d,89b3d7aa-2689-4a9c-9981-a01c2ff55c13,Fully Paid,139722,Short Term,737,716433,2,Own Home,12060.06,NA,8.3,8,0,105203,325710,0,0
db973f77-8a94-4863-a517-ab6cd9231e70,7bc4986d-52ff-470d-a780-621cfdbc5e17,Fully Paid,315524,Short Term,703,856406,3,Rent,13345.6,NA,9,12,0,300010,439714,0,0
8083da2f-5684-4834-944e-0d66a11de277,6f71eab5-f3f2-4b7b-8faa-1cc8a45f506b,Fully Paid,109604,Short Term,719,572432,1,Rent,4903.9,NA,11.8,11,0,79534,109626,0,0
cc5b6b66-ca4a-4820-8188-407d094f90d5,0ad31931-5ed8-4e50-80f7-1cb1f2baf03f,Fully Paid,32692,Short Term,703,584250,1,Rent,8393.82,NA,11.1,6,0,15314,18040,0,0
